GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,NAICS2017_LABEL,YEAR,FIRM,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
id,Geo Footnote,Geographic Area Name,2017 NAICS code,2017 NAICS Footnote,Meaning of NAICS code,Year,Number of firms,Number of establishments,"Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of employees,"Range indicating percent of total sales, value of shipments, or revenue imputed",Range indicating percent of total annual payroll imputed,Range indicating percent of total employees imputed
0400000US25,null,Massachusetts,44821,null,Shoe stores,2017,139,527,831402,107121,25357,5909,30% to less than 40%,30% to less than 40%,40% to less than 50%
0400000US25,null,Massachusetts,44831,null,Jewelry stores,2017,443,568,751112,100795,25829,3016,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,44832,null,Luggage and leather goods stores,2017,19,31,60972,5843,1403,135,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,45111,null,Sporting goods stores,2017,375,519,862762,112826,25454,5337,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,45112,null,"Hobby, toy, and game stores",2017,132,218,406476,57096,13580,4249,Less than 10%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,45113,null,"Sewing, needlework, and piece goods stores",2017,68,93,82338,13816,3161,839,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,45114,null,Musical instrument and supplies stores,2017,61,75,108655,19127,4593,676,10% to less than 20%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,45121,null,Book stores and news dealers,2017,111,224,382049,50342,12891,3022,10% to less than 20%,40% to less than 50%,50% to less than 60%
0400000US25,null,Massachusetts,45221,null,Department stores,2017,6,71,1334705,226245,56850,9287,Less than 10%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,45231,null,"General merchandise stores, including warehouse clubs and supercenters",2017,189,664,8025463,803252,199094,32733,Less than 10%,20% to less than 30%,40% to less than 50%
0400000US25,null,Massachusetts,45311,null,Florists,2017,320,327,138086,30175,7037,1453,10% to less than 20%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,45321,null,Office supplies and stationery stores,2017,42,114,341274,45586,10995,2313,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,45322,null,"Gift, novelty, and souvenir stores",2017,432,609,457611,76296,16394,4452,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,45331,null,Used merchandise stores,2017,289,366,297608,69986,16952,3230,10% to less than 20%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,45391,null,Pet and pet supplies stores,2017,122,235,419538,67928,17487,2802,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,45392,null,Art dealers,2017,150,155,91828,15013,3076,339,10% to less than 20%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,45399,null,All other miscellaneous store retailers,2017,D,D,D,D,D,"2,500 to 4,999 employees",D,D,D
0400000US25,null,Massachusetts,45411,null,Electronic shopping and mail-order houses,2017,760,773,11450154,752805,189392,11320,10% to less than 20%,40% to less than 50%,30% to less than 40%
0400000US25,null,Massachusetts,45421,null,Vending machine operators,2017,66,67,78564,13121,3353,383,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,45431,null,Fuel dealers,2017,397,450,2038262,273549,71037,5084,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,45439,null,Other direct selling establishments,2017,411,438,715914,129669,32586,2924,10% to less than 20%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,441110,null,New car dealers,2017,383,475,20136948,1380631,320201,24008,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,441120,null,Used car dealers,2017,536,556,2168558,132970,31102,2905,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,441210,null,Recreational vehicle dealers,2017,26,27,169907,17158,3549,400,Less than 10%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,441222,null,Boat dealers,2017,96,109,348320,43930,8489,842,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,441228,null,"Motorcycle, ATV, and all other motor vehicle dealers",2017,76,78,242019,28428,5884,678,Less than 10%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,441310,null,Automotive parts and accessories stores,2017,290,600,1029191,177999,44402,6181,10% to less than 20%,10% to less than 20%,40% to less than 50%
0400000US25,null,Massachusetts,441320,null,Tire dealers,2017,137,302,556318,113032,26837,2814,Less than 10%,20% to less than 30%,30% to less than 40%
0400000US25,null,Massachusetts,442110,null,Furniture stores,2017,238,425,1493396,170030,39283,3732,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,442210,null,Floor covering stores,2017,202,231,350063,56916,14290,1216,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,442291,null,Window treatment stores,2017,46,65,69149,11023,2465,346,50% to less than 60%,40% to less than 50%,50% to less than 60%
0400000US25,null,Massachusetts,442299,null,All other home furnishings stores,2017,261,404,981321,114580,26289,5805,40% to less than 50%,50% to less than 60%,70% to less than 80%
0400000US25,null,Massachusetts,443141,null,Household appliance stores,2017,134,153,465556,58938,14381,1314,Less than 10%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,443142,null,Electronics stores,2017,290,468,1732338,217929,48579,6475,Less than 10%,30% to less than 40%,20% to less than 30%
0400000US25,null,Massachusetts,444110,null,Home centers,2017,35,110,3365155,347528,83711,12510,Less than 10%,Less than 10%,Less than 10%
