GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,NAICS2017_LABEL,YEAR,FIRM,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
id,Geo Footnote,Geographic Area Name,2017 NAICS code,2017 NAICS Footnote,Meaning of NAICS code,Year,Number of firms,Number of establishments,"Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of employees,"Range indicating percent of total sales, value of shipments, or revenue imputed",Range indicating percent of total annual payroll imputed,Range indicating percent of total employees imputed
0400000US04,null,Arizona,45439,null,Other direct selling establishments,2017,556,588,686569,87325,21335,2408,30% to less than 40%,Less than 10%,10% to less than 20%
0400000US04,null,Arizona,441110,null,New car dealers,2017,207,328,19187441,1472422,356848,24512,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,441120,null,Used car dealers,2017,322,360,2741536,201344,48619,3926,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,441210,null,Recreational vehicle dealers,2017,79,97,892776,86297,21061,1969,Less than 10%,30% to less than 40%,10% to less than 20%
0400000US04,null,Arizona,441222,null,Boat dealers,2017,29,31,70509,7167,1588,194,10% to less than 20%,Less than 10%,Less than 10%
0400000US04,null,Arizona,441228,null,"Motorcycle, ATV, and all other motor vehicle dealers",2017,141,174,862676,85519,22028,2360,50% to less than 60%,40% to less than 50%,50% to less than 60%
0400000US04,null,Arizona,441310,null,Automotive parts and accessories stores,2017,264,688,1225306,186195,47527,7127,20% to less than 30%,20% to less than 30%,10% to less than 20%
0400000US04,null,Arizona,441320,null,Tire dealers,2017,217,381,827976,153352,36409,4179,Less than 10%,50% to less than 60%,40% to less than 50%
0400000US04,null,Arizona,442110,null,Furniture stores,2017,263,413,1390770,184873,44859,4839,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,442210,null,Floor covering stores,2017,156,197,391673,51079,12414,1317,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,442291,null,Window treatment stores,2017,58,59,58009,9639,2120,243,Less than 10%,Less than 10%,10% to less than 20%
0400000US04,null,Arizona,442299,null,All other home furnishings stores,2017,145,290,595551,65044,15614,3563,30% to less than 40%,40% to less than 50%,50% to less than 60%
0400000US04,null,Arizona,443141,null,Household appliance stores,2017,81,129,425483,45874,11144,1206,Less than 10%,Less than 10%,10% to less than 20%
0400000US04,null,Arizona,443142,null,Electronics stores,2017,223,395,1372954,165370,36194,5230,Less than 10%,40% to less than 50%,20% to less than 30%
0400000US04,null,Arizona,444110,null,Home centers,2017,D,D,D,D,D,"10,000 to 24,999 employees",D,D,D
